Rep,Quadrat Edge Length,Sampling Method,True Mussel Density,Total Mussels,Total Rare Mussels,Total Medium Mussels,Total Common Mussels,Detectability of Rare Mussels,Detectability of Medium-Rare Mussels,Detectability of Common Mussels,Spatial Distribution,Number of clumps,Poisson mean,Matern Clump Placement,Variance to Mean Ratio,SRS Num Quadrats,Number Transects,Number Quadrats Per Transect,ACS Num Quadrats,ACS Max Clusters,Timed Search variable Search mode,Timed Search max PH,Timed Search detect reduction,Total Quadrats Sampled,Total Mussels in Quadrats,Rare Mussels in Quadrats,Medium Rare Mussels in Quadrats,Common Mussels in Quadrats,Total Mussels Detected,Rare Mussels Detected,Medium Mussels Detected,Common Mussels Detected,Person Hours Searched,Sum of Quadrats per Surveyor,Mean Probability of Detection for Sampled Mussels,Mean Times Sampled Mussel is Sampled,Mussels detected by Surveyor 1,Mussels detected by Surveyor 2,Mussels detected by Surveyor 3,Estimated Density,Sample CV,Mussels Per Person Hour,HH metric,HH Variance,
5221,0.5,timed-search,1,500,41,67,392,0.5,0.5,0.5,random,5,6,Randomly placed,1.014,1999,0,5,10,2000,true,4.5,0,401,115,12,13,90,71,6,5,60,4.519999999999984,538,0.558695652173913,1.2608695652173914,22,23,26,0,NA,15.707964601769968,0,0,
5223,0.5,timed-search,1,500,48,61,391,0.5,0.5,0.5,random,5,6,Randomly placed,1.05,1999,0,5,10,2000,true,4.5,0,413,92,10,14,68,56,8,10,38,4.500624999999985,535,0.5563858695652174,1.2608695652173914,9,25,22,0,NA,12.44271628940429,0,0,
5222,0.5,timed-search,1,500,56,76,368,0.5,0.5,0.5,random,5,6,Randomly placed,1.054,1999,0,5,10,2000,true,4.5,0,407,102,10,15,77,56,8,7,41,4.500624999999979,535,0.5661764705882353,1.2941176470588236,13,28,15,0,NA,12.442716289404308,0,0,
5225,0.5,timed-search,1,500,57,71,372,0.5,0.5,0.5,random,5,6,Randomly placed,0.986,1999,0,5,10,2000,true,4.5,0,385,116,10,13,93,59,2,8,49,4.515624999999984,538,0.5845905172413793,1.4137931034482758,17,19,23,0,NA,13.065743944636724,0,0,
5224,0.5,timed-search,1,500,45,64,391,0.5,0.5,0.5,random,5,6,Randomly placed,1.026,1999,0,5,10,2000,true,4.5,0,354,96,9,9,78,53,5,4,44,4.50124999999998,535,0.61328125,1.5520833333333333,16,20,17,0,NA,11.77450708136634,0,0,
5229,0.5,timed-search,1,500,51,61,388,0.5,0.5,0.5,random,5,6,Randomly placed,1.026,1999,0,5,10,2000,true,4.5,0,397,101,13,11,77,56,7,6,43,4.5162499999999755,537,0.5897277227722773,1.4059405940594059,23,13,20,0,NA,12.399667866039369,0,0,
5226,0.5,timed-search,1,500,71,84,345,0.5,0.5,0.5,random,5,6,Randomly placed,1.062,1999,0,5,10,2000,true,4.5,0,353,85,16,10,59,60,14,6,40,4.507499999999982,536,0.5959558823529412,1.4705882352941178,23,13,24,0,NA,13.311148086522516,0,0,
5227,0.5,timed-search,1,500,57,84,359,0.5,0.5,0.5,random,5,6,Randomly placed,0.986,1999,0,5,10,2000,true,4.5,0,372,83,15,13,55,55,8,11,36,4.511249999999981,537,0.5963855421686747,1.4698795180722892,16,22,17,0,NA,12.191742865059625,0,0,
5228,0.5,timed-search,1,500,51,79,370,0.5,0.5,0.5,random,5,6,Randomly placed,1.046,1999,0,5,10,2000,true,4.5,0,372,111,13,15,83,66,9,7,50,4.512499999999981,537,0.6069819819819819,1.4864864864864864,25,23,18,0,NA,14.626038781163498,0,0,
5231,0.5,timed-search,1,500,62,77,361,0.5,0.5,0.5,random,5,6,Randomly placed,1.018,1999,0,5,10,2000,true,4.5,0,385,89,10,12,67,49,5,6,38,4.501874999999983,536,0.5709269662921348,1.3370786516853932,16,12,21,0,NA,10.88435374149664,0,0,
5230,0.5,timed-search,1,500,46,59,395,0.5,0.5,0.5,random,5,6,Randomly placed,0.946,1999,0,5,10,2000,true,4.5,0,411,93,5,12,76,55,5,8,42,4.5156249999999805,538,0.5510752688172043,1.2258064516129032,18,19,18,0,NA,12.179930795847804,0,0,
5232,0.5,timed-search,1,500,49,79,372,0.5,0.5,0.5,random,5,6,Randomly placed,1.054,1999,0,5,10,2000,true,4.5,0,413,111,5,20,86,55,4,9,42,4.519374999999979,537,0.5692567567567568,1.3243243243243243,14,18,23,0,NA,12.169824367307484,0,0,
5233,0.5,timed-search,1,500,49,68,383,0.5,0.5,0.5,random,5,6,Randomly placed,1.018,1999,0,5,10,2000,true,4.5,0,412,84,9,12,63,51,5,7,39,4.515624999999975,537,0.5691964285714286,1.3214285714285714,13,24,14,0,NA,11.294117647058886,0,0,
5234,0.5,timed-search,1,500,45,79,376,0.5,0.5,0.5,random,5,6,Randomly placed,1.002,1999,0,5,10,2000,true,4.5,0,362,110,14,9,87,72,10,4,58,4.500624999999977,535,0.6110085227272727,1.5545454545454545,25,25,22,0,NA,15.997778086376973,0,0,
5235,0.5,timed-search,1,500,53,56,391,0.5,0.5,0.5,random,5,6,Randomly placed,0.982,1999,0,5,10,2000,true,4.5,0,417,113,14,13,86,60,7,7,46,4.523124999999979,537,0.5699668141592921,1.336283185840708,20,21,19,0,NA,13.26516512367009,0,0,
5237,0.5,timed-search,1,500,35,84,381,0.5,0.5,0.5,random,5,6,Randomly placed,0.954,1999,0,5,10,2000,true,4.5,0,374,97,5,17,75,52,2,7,43,4.5099999999999785,536,0.5927835051546392,1.443298969072165,14,22,16,0,NA,11.529933481153048,0,0,
5236,0.5,timed-search,1,500,53,74,373,0.5,0.5,0.5,random,5,6,Randomly placed,1.038,1999,0,5,10,2000,true,4.5,0,390,105,10,18,77,55,6,6,43,4.507499999999977,536,0.5791666666666667,1.380952380952381,12,22,21,0,NA,12.201885745978986,0,0,
5241,0.5,timed-search,1,500,47,64,389,0.5,0.5,0.5,random,5,6,Randomly placed,0.974,1999,0,5,10,2000,true,4.5,0,436,127,14,14,99,69,8,9,52,4.510624999999991,536,0.5344488188976378,1.1496062992125984,21,32,16,0,NA,15.297214909242097,0,0,
5238,0.5,timed-search,1,500,48,72,380,0.5,0.5,0.5,random,5,6,Randomly placed,1.006,1999,0,5,10,2000,true,4.5,0,414,108,11,16,81,61,6,10,45,4.524999999999983,539,0.5578703703703703,1.2407407407407407,17,22,22,0,NA,13.480662983425466,0,0,
5242,0.5,timed-search,1,500,47,79,374,0.5,0.5,0.5,random,5,6,Randomly placed,1.026,1999,0,5,10,2000,true,4.5,0,382,103,7,23,73,64,3,13,48,4.508749999999977,536,0.600121359223301,1.4757281553398058,20,22,22,0,NA,14.19462156917113,0,0,
5243,0.5,timed-search,1,500,47,83,370,0.5,0.5,0.5,random,5,6,Randomly placed,0.954,1999,0,5,10,2000,true,4.5,0,396,106,12,20,74,52,6,13,33,4.506249999999981,536,0.5813679245283019,1.3773584905660377,12,24,16,0,NA,11.539528432732364,0,0,
5240,0.5,timed-search,1,500,48,88,364,0.5,0.5,0.5,random,5,6,Randomly placed,1.042,1999,0,5,10,2000,true,4.5,0,424,102,8,24,70,59,5,11,43,4.5231249999999745,537,0.5523897058823529,1.2450980392156863,22,20,17,0,NA,13.044079038275601,0,0,
5239,0.5,timed-search,1,500,48,83,369,0.5,0.5,0.5,random,5,6,Randomly placed,1.038,1999,0,5,10,2000,true,4.5,0,385,94,7,14,73,52,5,7,40,4.50062499999998,535,0.6033909574468085,1.4680851063829787,20,10,22,0,NA,11.553950840161141,0,0,
5245,0.5,timed-search,1,500,57,79,364,0.5,0.5,0.5,random,5,6,Randomly placed,0.966,1999,0,5,10,2000,true,4.5,0,419,103,13,14,76,52,4,9,39,4.518749999999981,538,0.5552184466019418,1.2427184466019416,24,15,13,0,NA,11.507607192254543,0,0,
5246,0.5,timed-search,1,500,67,71,362,0.5,0.5,0.5,random,5,6,Randomly placed,0.974,1999,0,5,10,2000,true,4.5,0,407,91,8,14,69,47,3,9,35,4.519999999999979,538,0.5851648351648352,1.3956043956043955,12,20,15,0,NA,10.398230088495623,0,0,
5244,0.5,timed-search,1,500,44,74,382,0.5,0.5,0.5,random,5,6,Randomly placed,1.034,1999,0,5,10,2000,true,4.5,0,396,80,8,12,60,51,3,6,42,4.513749999999985,537,0.58125,1.375,18,17,16,0,NA,11.298809194129088,0,0,
5249,0.5,timed-search,1,500,43,71,386,0.5,0.5,0.5,random,5,6,Randomly placed,1.022,1999,0,5,10,2000,true,4.5,0,387,117,6,18,93,66,3,12,51,4.523124999999981,538,0.5849358974358975,1.4017094017094016,15,22,29,0,NA,14.591681636037094,0,0,
5247,0.5,timed-search,1,500,35,73,392,0.5,0.5,0.5,random,5,6,Randomly placed,1.002,1999,0,5,10,2000,true,4.5,0,404,108,13,12,83,55,9,4,42,4.516874999999978,537,0.5607638888888888,1.2685185185185186,12,25,18,0,NA,12.17656012176566,0,0,
5248,0.5,timed-search,1,500,57,71,372,0.5,0.5,0.5,random,5,6,Randomly placed,1.038,1999,0,5,10,2000,true,4.5,0,387,91,11,9,71,49,6,7,36,4.504374999999974,535,0.5721153846153846,1.3186813186813187,19,24,6,0,NA,10.878312751491668,0,0,
5250,0.5,timed-search,1,500,61,74,365,0.5,0.5,0.5,random,5,6,Randomly placed,0.998,1999,0,5,10,2000,true,4.5,0,396,102,11,13,78,55,5,4,46,4.509999999999986,537,0.5821078431372549,1.3627450980392157,19,18,18,0,NA,12.195121951219551,0,0,
5252,0.5,timed-search,1,500,45,81,374,0.5,0.5,0.5,random,5,6,Randomly placed,0.934,1999,0,5,10,2000,true,4.5,0,413,109,12,17,80,65,10,8,47,4.506249999999985,537,0.5831422018348624,1.3761467889908257,19,18,28,0,NA,14.424410540915442,0,0,
5253,0.5,timed-search,1,500,48,64,388,0.5,0.5,0.5,random,5,6,Randomly placed,0.994,1999,0,5,10,2000,true,4.5,0,410,100,6,19,75,60,4,13,43,4.522499999999988,539,0.59375,1.42,15,23,22,0,NA,13.266998341625241,0,0,
5251,0.5,timed-search,1,500,56,75,369,0.5,0.5,0.5,random,5,6,Randomly placed,0.982,1999,0,5,10,2000,true,4.5,0,409,95,13,11,71,50,9,5,36,4.5206249999999875,538,0.5440789473684211,1.1894736842105262,19,15,16,0,NA,11.060417530761818,0,0,
5254,0.5,timed-search,1,500,52,78,370,0.5,0.5,0.5,random,5,6,Randomly placed,1.018,1999,0,5,10,2000,true,4.5,0,429,109,10,17,82,62,5,9,48,4.501249999999982,536,0.5662270642201835,1.3027522935779816,29,15,18,0,NA,13.773951680088919,0,0,
5255,0.5,timed-search,1,500,51,62,387,0.5,0.5,0.5,random,5,6,Randomly placed,0.99,1999,0,5,10,2000,true,4.5,0,393,97,12,9,76,58,8,5,45,4.500624999999979,535,0.5728092783505154,1.3402061855670102,24,20,14,0,NA,12.88709901402589,0,0,
5257,0.5,timed-search,1,500,62,83,355,0.5,0.5,0.5,random,5,6,Randomly placed,0.982,1999,0,5,10,2000,true,4.5,0,407,99,6,17,76,66,4,11,51,4.516874999999982,538,0.5542929292929293,1.2424242424242424,20,25,21,0,NA,14.61187214611878,0,0,
5256,0.5,timed-search,1,500,45,74,381,0.5,0.5,0.5,random,5,6,Randomly placed,1.018,1999,0,5,10,2000,true,4.5,0,412,118,10,24,84,73,7,17,49,4.501249999999978,535,0.5540254237288136,1.2372881355932204,24,23,26,0,NA,16.217717300749868,0,0,
5260,0.5,timed-search,1,500,49,73,378,0.5,0.5,0.5,random,5,6,Randomly placed,0.97,1999,0,5,10,2000,true,4.5,0,381,99,6,19,74,54,3,11,40,4.511874999999986,538,0.5940656565656566,1.4141414141414141,11,16,27,0,NA,11.968416678210316,0,0,
5259,0.5,timed-search,1,500,44,83,373,0.5,0.5,0.5,random,5,6,Randomly placed,1.006,1999,0,5,10,2000,true,4.5,0,411,104,10,16,78,53,5,6,42,4.5149999999999855,538,0.5576923076923077,1.25,20,22,11,0,NA,11.738648947951312,0,0,
5258,0.5,timed-search,1,500,47,76,377,0.5,0.5,0.5,random,5,6,Randomly placed,1.05,1999,0,5,10,2000,true,4.5,0,380,109,7,22,80,64,5,12,47,4.50437499999998,536,0.5627866972477065,1.2844036697247707,23,20,21,0,NA,14.208408491744201,0,0,
5261,0.5,timed-search,1,500,39,89,372,0.5,0.5,0.5,random,5,6,Randomly placed,1.002,1999,0,5,10,2000,true,4.5,0,404,104,8,17,79,71,5,13,53,4.521249999999983,538,0.5703125,1.3173076923076923,24,24,23,0,NA,15.703621786010563,0,0,
5263,0.5,timed-search,1,500,47,80,373,0.5,0.5,0.5,random,5,6,Randomly placed,0.998,1999,0,5,10,2000,true,4.5,0,380,86,8,12,66,55,4,7,44,4.519374999999976,537,0.6184593023255814,1.5930232558139534,21,17,17,0,NA,12.169824367307491,0,0,
5262,0.5,timed-search,1,500,44,89,367,0.5,0.5,0.5,random,5,6,Randomly placed,0.97,1999,0,5,10,2000,true,4.5,0,412,86,4,17,65,49,3,13,33,4.504374999999985,536,0.565406976744186,1.313953488372093,14,17,18,0,NA,10.878312751491642,0,0,
5265,0.5,timed-search,1,500,45,68,387,0.5,0.5,0.5,random,5,6,Randomly placed,1.05,1999,0,5,10,2000,true,4.5,0,396,87,10,13,64,43,4,6,33,4.506874999999977,536,0.5833333333333334,1.3908045977011494,20,11,12,0,NA,9.540979059769844,0,0,
5267,0.5,timed-search,1,500,45,81,374,0.5,0.5,0.5,random,5,6,Randomly placed,0.95,1999,0,5,10,2000,true,4.5,0,395,115,10,22,83,65,8,10,47,4.506249999999981,536,0.5698369565217392,1.3304347826086957,19,19,27,0,NA,14.424410540915456,0,0,
5266,0.5,timed-search,1,500,57,70,373,0.5,0.5,0.5,random,5,6,Randomly placed,1.018,1999,0,5,10,2000,true,4.5,0,329,73,7,14,52,52,5,8,39,4.502499999999978,535,0.6429794520547946,1.7534246575342465,19,24,9,0,NA,11.549139367018379,0,0,
5264,0.5,timed-search,1,500,53,83,364,0.5,0.5,0.5,random,5,6,Randomly placed,0.934,1999,0,5,10,2000,true,4.5,0,340,85,7,14,64,58,6,11,41,4.524374999999974,537,0.6386029411764705,1.6588235294117648,17,19,22,0,NA,12.819450200303983,0,0,
5269,0.5,timed-search,1,500,51,86,363,0.5,0.5,0.5,random,5,6,Randomly placed,0.99,1999,0,5,10,2000,true,4.5,0,407,96,9,11,76,51,4,8,39,4.50124999999998,536,0.5748697916666666,1.3229166666666667,8,18,25,0,NA,11.330186059427987,0,0,
5268,0.5,timed-search,1,500,67,87,346,0.5,0.5,0.5,random,5,6,Randomly placed,0.974,1999,0,5,10,2000,true,4.5,0,374,105,11,21,73,70,7,13,50,4.509374999999976,536,0.5982142857142857,1.457142857142857,25,15,30,0,NA,15.523215523215605,0,0,
5270,0.5,timed-search,1,500,38,78,384,0.5,0.5,0.5,random,5,6,Randomly placed,0.978,1999,0,5,10,2000,true,4.5,0,424,122,11,17,94,73,10,9,54,4.51999999999999,538,0.5676229508196722,1.2868852459016393,26,29,18,0,NA,16.150442477876144,0,0,
5271,0.5,timed-search,1,500,49,79,372,0.5,0.5,0.5,random,5,6,Randomly placed,1.006,1999,0,5,10,2000,true,4.5,0,395,110,10,12,88,58,5,3,50,4.511249999999977,537,0.59375,1.4181818181818182,16,20,22,0,NA,12.856747021335615,0,0,
5272,0.5,timed-search,1,500,42,85,373,0.5,0.5,0.5,random,5,6,Randomly placed,0.954,1999,0,5,10,2000,true,4.5,0,361,87,7,14,66,60,4,10,46,4.524374999999974,537,0.6099137931034483,1.5402298850574712,20,23,17,0,NA,13.261500207211016,0,0,
5273,0.5,timed-search,1,500,59,69,372,0.5,0.5,0.5,random,5,6,Randomly placed,0.994,1999,0,5,10,2000,true,4.5,0,406,91,12,11,68,50,7,4,39,4.522499999999978,538,0.5848214285714286,1.4175824175824177,14,19,17,0,NA,11.055831951354394,0,0,
5277,0.5,timed-search,1,500,39,71,390,0.5,0.5,0.5,random,5,6,Randomly placed,0.978,1999,0,5,10,2000,true,4.5,0,396,96,2,13,81,54,0,8,46,4.517499999999979,537,0.5572916666666666,1.28125,24,14,16,0,NA,11.95351411178755,0,0,
5274,0.5,timed-search,1,500,44,70,386,0.5,0.5,0.5,random,5,6,Randomly placed,0.978,1999,0,5,10,2000,true,4.5,0,386,96,11,11,74,66,8,7,51,4.514374999999983,537,0.5911458333333334,1.3854166666666667,31,15,20,0,NA,14.619964003876559,0,0,
5276,0.5,timed-search,1,500,49,74,377,0.5,0.5,0.5,random,5,6,Randomly placed,0.998,1999,0,5,10,2000,true,4.5,0,395,101,13,16,72,47,5,7,35,4.510624999999979,537,0.5538366336633663,1.2574257425742574,18,10,19,0,NA,10.419842039628703,0,0,
5278,0.5,timed-search,1,500,61,76,363,0.5,0.5,0.5,random,5,6,Randomly placed,0.97,1999,0,5,10,2000,true,4.5,0,376,94,10,17,67,56,8,10,38,4.513124999999975,536,0.6030585106382979,1.4787234042553192,17,17,22,0,NA,12.408253704473134,0,0,
5275,0.5,timed-search,1,500,62,69,369,0.5,0.5,0.5,random,5,6,Randomly placed,1.05,1999,0,5,10,2000,true,4.5,0,370,91,9,13,69,61,5,10,46,4.519999999999979,538,0.5872252747252747,1.4175824175824177,21,10,30,0,NA,13.495575221239001,0,0,
5279,0.5,timed-search,1,500,48,66,386,0.5,0.5,0.5,random,5,6,Randomly placed,0.918,1999,0,5,10,2000,true,4.5,0,389,109,9,16,84,60,6,12,42,4.515624999999987,537,0.5622133027522935,1.3027522935779816,15,21,24,0,NA,13.287197231833948,0,0,
5281,0.5,timed-search,1,500,51,77,372,0.5,0.5,0.5,random,5,6,Randomly placed,0.958,1999,0,5,10,2000,true,4.5,0,393,98,14,9,75,57,10,5,42,4.522499999999976,538,0.5736607142857143,1.3877551020408163,28,17,12,0,NA,12.603648424544014,0,0,
5280,0.5,timed-search,1,500,52,60,388,0.5,0.5,0.5,random,5,6,Randomly placed,1.034,1999,0,5,10,2000,true,4.5,0,402,96,10,12,74,55,6,6,43,4.518124999999977,538,0.5625,1.3020833333333333,20,18,17,0,NA,12.173191312768079,0,0,
5283,0.5,timed-search,1,500,45,78,377,0.5,0.5,0.5,random,5,6,Randomly placed,0.962,1999,0,5,10,2000,true,4.5,0,389,105,5,19,81,61,4,10,47,4.522499999999978,538,0.5678571428571428,1.276190476190476,19,22,20,0,NA,13.48811498065236,0,0,
5282,0.5,timed-search,1,500,56,66,378,0.5,0.5,0.5,random,5,6,Randomly placed,0.942,1999,0,5,10,2000,true,4.5,0,403,92,9,11,72,52,6,6,40,4.5099999999999785,537,0.5788043478260869,1.3695652173913044,15,20,17,0,NA,11.529933481153048,0,0,
5284,0.5,timed-search,1,500,50,80,370,0.5,0.5,0.5,random,5,6,Randomly placed,1.034,1999,0,5,10,2000,true,4.5,0,377,102,12,10,80,60,8,8,44,4.5181249999999755,537,0.5974264705882353,1.4411764705882353,25,18,17,0,NA,13.279845068474273,0,0,
5285,0.5,timed-search,1,500,48,63,389,0.5,0.5,0.5,random,5,6,Randomly placed,0.978,1999,0,5,10,2000,true,4.5,0,407,113,12,18,83,57,7,8,42,4.511249999999979,536,0.5912610619469026,1.424778761061947,12,22,23,0,NA,12.635078969243617,0,0,
5286,0.5,timed-search,1,500,48,73,379,0.5,0.5,0.5,random,5,6,Randomly placed,0.918,1999,0,5,10,2000,true,4.5,0,408,97,10,14,73,53,3,11,39,4.500624999999975,535,0.5721649484536082,1.3608247422680413,18,15,20,0,NA,11.776142202471945,0,0,
5287,0.5,timed-search,1,500,48,67,385,0.5,0.5,0.5,random,5,6,Randomly placed,0.974,1999,0,5,10,2000,true,4.5,0,399,106,11,11,84,61,5,6,50,4.501249999999985,536,0.5784198113207547,1.3584905660377358,14,22,25,0,NA,13.551791169119735,0,0,
5288,0.5,timed-search,1,500,50,74,376,0.5,0.5,0.5,random,5,6,Randomly placed,1.062,1999,0,5,10,2000,true,4.5,0,401,87,9,12,66,54,6,6,42,4.50624999999998,536,0.5962643678160919,1.4482758620689655,16,23,15,0,NA,11.98335644937592,0,0,
5290,0.5,timed-search,1,500,43,70,387,0.5,0.5,0.5,random,5,6,Randomly placed,0.994,1999,0,5,10,2000,true,4.5,0,341,74,4,12,58,46,4,7,35,4.508749999999978,536,0.6334459459459459,1.5945945945945945,18,14,14,0,NA,10.202384252841746,0,0,
5291,0.5,timed-search,1,500,39,87,374,0.5,0.5,0.5,random,5,6,Randomly placed,0.998,1999,0,5,10,2000,true,4.5,0,368,93,11,17,65,56,6,10,40,4.522499999999976,537,0.597614247311828,1.4838709677419355,12,20,24,0,NA,12.382531785516926,0,0,
5289,0.5,timed-search,1,500,50,76,374,0.5,0.5,0.5,random,5,6,Randomly placed,0.982,1999,0,5,10,2000,true,4.5,0,405,119,12,16,91,75,5,13,57,4.511249999999979,537,0.5782563025210085,1.361344537815126,26,21,28,0,NA,16.625103906899493,0,0,
5294,0.5,timed-search,1,500,40,83,377,0.5,0.5,0.5,random,5,6,Randomly placed,1.038,1999,0,5,10,2000,true,4.5,0,413,104,6,16,82,64,2,7,55,4.516249999999982,537,0.5631009615384616,1.2692307692307692,16,21,27,0,NA,14.17104898975926,0,0,
5293,0.5,timed-search,1,500,28,77,395,0.5,0.5,0.5,random,5,6,Randomly placed,1.046,1999,0,5,10,2000,true,4.5,0,420,90,4,13,73,52,1,8,43,4.5143749999999745,536,0.5541666666666667,1.2555555555555555,19,17,16,0,NA,11.518759518205798,0,0,
5292,0.5,timed-search,1,500,49,71,380,0.5,0.5,0.5,random,5,6,Randomly placed,0.99,1999,0,5,10,2000,true,4.5,0,396,104,7,13,84,53,3,9,41,4.519999999999985,538,0.5883413461538461,1.4326923076923077,15,24,14,0,NA,11.725663716814196,0,0,
5295,0.5,timed-search,1,500,63,66,371,0.5,0.5,0.5,random,5,6,Randomly placed,0.982,1999,0,5,10,2000,true,4.5,0,411,108,13,17,78,59,8,9,42,4.521249999999973,537,0.5734230324074074,1.3518518518518519,24,13,22,0,NA,13.049488526403175,0,0,
5296,0.5,timed-search,1,500,41,73,386,0.5,0.5,0.5,random,5,6,Randomly placed,0.99,1999,0,5,10,2000,true,4.5,0,385,111,12,19,80,68,6,10,52,4.5187499999999865,538,0.5923423423423423,1.4234234234234233,22,14,32,0,NA,15.048409405255923,0,0,
5297,0.5,timed-search,1,500,48,81,371,0.5,0.5,0.5,random,5,6,Randomly placed,0.982,1999,0,5,10,2000,true,4.5,0,390,88,12,11,65,50,7,8,35,4.5056249999999745,536,0.5729758522727273,1.3636363636363635,13,10,27,0,NA,11.0972395616591,0,0,
5298,0.5,timed-search,1,500,42,69,389,0.5,0.5,0.5,random,5,6,Randomly placed,1.022,1999,0,5,10,2000,true,4.5,0,432,107,13,18,76,61,8,8,45,4.512499999999989,538,0.5502336448598131,1.2242990654205608,20,23,18,0,NA,13.51800554016624,0,0,
5300,0.5,timed-search,1,500,30,78,392,0.5,0.5,0.5,random,5,6,Randomly placed,0.978,1999,0,5,10,2000,true,4.5,0,415,105,9,16,80,56,3,7,46,4.511249999999975,536,0.5598214285714286,1.2857142857142858,15,20,21,0,NA,12.413410917151635,0,0,
5301,0.5,timed-search,1,500,67,62,371,0.5,0.5,0.5,random,5,6,Randomly placed,0.966,1999,0,5,10,2000,true,4.5,0,427,118,19,18,81,67,11,8,48,4.506249999999979,536,0.565677966101695,1.2796610169491525,22,21,24,0,NA,14.868238557559014,0,0,
5299,0.5,timed-search,1,500,54,75,371,0.5,0.5,0.5,random,5,6,Randomly placed,1.014,1999,0,5,10,2000,true,4.5,0,386,91,10,14,67,51,6,11,34,4.5243749999999805,538,0.5899725274725275,1.4285714285714286,15,22,14,0,NA,11.272275176129348,0,0,
5303,0.5,timed-search,1,500,47,75,378,0.5,0.5,0.5,random,5,6,Randomly placed,1.006,1999,0,5,10,2000,true,4.5,0,428,109,14,18,77,66,7,8,51,4.508749999999984,537,0.5659403669724771,1.2935779816513762,21,17,28,0,NA,14.638203493207703,0,0,
5302,0.5,timed-search,1,500,54,62,384,0.5,0.5,0.5,random,5,6,Randomly placed,1.026,1999,0,5,10,2000,true,4.5,0,390,95,9,13,73,53,5,6,42,4.511249999999974,537,0.5881578947368421,1.4105263157894736,17,14,22,0,NA,11.748406760875657,0,0,
5304,0.5,timed-search,1,500,42,79,379,0.5,0.5,0.5,random,5,6,Randomly placed,0.998,1999,0,5,10,2000,true,4.5,0,377,95,10,18,67,60,6,10,44,4.5062499999999766,536,0.5848684210526316,1.4210526315789473,20,14,26,0,NA,13.314840499306587,0,0,
5305,0.5,timed-search,1,500,44,82,374,0.5,0.5,0.5,random,5,6,Randomly placed,1.054,1999,0,5,10,2000,true,4.5,0,384,103,7,21,75,44,4,9,31,4.513749999999977,537,0.5776699029126213,1.3495145631067962,16,16,12,0,NA,9.74799224591531,0,0,
5307,0.5,timed-search,1,500,70,63,367,0.5,0.5,0.5,random,5,6,Randomly placed,1.034,1999,0,5,10,2000,true,4.5,0,412,97,15,13,69,55,6,8,41,4.507499999999975,535,0.5605670103092784,1.268041237113402,13,19,23,0,NA,12.201885745978991,0,0,
5306,0.5,timed-search,1,500,50,81,369,0.5,0.5,0.5,random,5,6,Randomly placed,0.986,1999,0,5,10,2000,true,4.5,0,365,98,13,15,70,59,7,10,42,4.516249999999975,537,0.6202168367346939,1.5510204081632653,21,16,22,0,NA,13.063935787434339,0,0,
5308,0.5,timed-search,1,500,47,76,377,0.5,0.5,0.5,random,5,6,Randomly placed,0.954,1999,0,5,10,2000,true,4.5,0,365,86,8,9,69,57,6,5,46,4.501874999999981,535,0.592296511627907,1.4767441860465116,18,24,15,0,NA,12.661391087047116,0,0,
5309,0.5,timed-search,1,500,57,79,364,0.5,0.5,0.5,random,5,6,Randomly placed,1.006,1999,0,5,10,2000,true,4.5,0,395,110,9,15,86,57,4,5,48,4.505624999999978,535,0.5596590909090909,1.2636363636363637,19,18,20,0,NA,12.650853100291364,0,0,
5310,0.5,timed-search,1,500,52,74,374,0.5,0.5,0.5,random,5,6,Randomly placed,1.002,1999,0,5,10,2000,true,4.5,0,412,94,7,15,72,52,0,6,46,4.515624999999987,538,0.5618351063829787,1.2659574468085106,20,19,13,0,NA,11.51557093425609,0,0,
5311,0.5,timed-search,1,500,51,68,381,0.5,0.5,0.5,random,5,6,Randomly placed,0.946,1999,0,5,10,2000,true,4.5,0,417,113,10,17,86,67,6,11,50,4.513124999999975,537,0.5575221238938053,1.238938053097345,23,20,24,0,NA,14.845589253566072,0,0,
5314,0.5,timed-search,1,500,60,86,354,0.5,0.5,0.5,random,5,6,Randomly placed,0.982,1999,0,5,10,2000,true,4.5,0,393,93,8,14,71,63,5,10,48,4.500624999999977,535,0.6159274193548387,1.5591397849462365,20,19,24,0,NA,13.99805582557985,0,0,
5313,0.5,timed-search,1,500,51,71,378,0.5,0.5,0.5,random,5,6,Randomly placed,0.994,1999,0,5,10,2000,true,4.5,0,427,92,13,20,59,52,5,11,36,4.508124999999981,536,0.5563858695652174,1.2608695652173914,18,19,15,0,NA,11.534728961597164,0,0,
5315,0.5,timed-search,1,500,40,83,377,0.5,0.5,0.5,random,5,6,Randomly placed,1.034,1999,0,5,10,2000,true,4.5,0,402,103,8,12,83,56,6,7,43,4.5131249999999845,537,0.5770631067961165,1.3592233009708738,18,14,24,0,NA,12.408253704473108,0,0,
5312,0.5,timed-search,1,500,64,75,361,0.5,0.5,0.5,random,5,6,Randomly placed,1.026,1999,0,5,10,2000,true,4.5,0,402,102,11,21,70,60,5,13,42,4.50874999999998,536,0.5771292892156863,1.392156862745098,19,21,20,0,NA,13.307457721097926,0,0,
5316,0.5,timed-search,1,500,55,86,359,0.5,0.5,0.5,random,5,6,Randomly placed,1.006,1999,0,5,10,2000,true,4.5,0,413,110,14,17,79,69,12,9,48,4.521249999999975,537,0.5789772727272727,1.3545454545454545,27,16,26,0,NA,15.261266242742687,0,0,
