Rep,Quadrat Edge Length,Sampling Method,True Mussel Density,Total Mussels,Total Rare Mussels,Total Medium Mussels,Total Common Mussels,Spatial Distribution,Number of clumps,Poisson mean,Matern Clump Placement,Variance to Mean Ratio,SRS Num Quadrats,Number Transects,Number Quadrats Per Transect,ACS Num Quadrats,ACS Max Clusters,Timed Search variable Search mode,Timed Search max PH,Timed Search detect reduction,Total Quadrats Sampled,Total Mussels in Quadrats,Rare Mussels in Quadrats,Medium Rare Mussels in Quadrats,Common Mussels in Quadrats,Total Mussels Detected,Rare Mussels Detected,Medium Mussels Detected,Common Mussels Detected,Person Hours Searched,Estimated Density,Mussels Per Person Hour,HH metric,HH Variance,
5040,0.5,adaptive-cluster,0.1,50,3,6,41,Clumped-Poisson,10,2,One shore only,1.0949999999999827,10,0,2,10,90,true,4.5,0,10,0,0,0,0,0,0,0,0,0.08333333333333333,0,0,0,0,
5038,0.5,adaptive-cluster,0.1,50,7,5,38,Clumped-Poisson,10,2,One shore only,1.1349999999999787,10,0,2,10,90,true,4.5,0,10,0,0,0,0,0,0,0,0,0.08333333333333333,0,0,0,0,
5031,0.5,adaptive-cluster,0.1,50,4,8,38,Clumped-Poisson,10,2,One shore only,1.054999999999982,10,0,2,10,90,true,4.5,0,10,0,0,0,0,0,0,0,0,0.08333333333333333,0,0,0,0,
5043,0.5,adaptive-cluster,0.1,50,4,6,40,Clumped-Poisson,10,2,One shore only,1.13499999999998,10,0,2,10,90,true,4.5,0,10,0,0,0,0,0,0,0,0,0.08333333333333333,0,0,0,0,
5037,0.5,adaptive-cluster,0.1,50,4,9,37,Clumped-Poisson,10,2,One shore only,1.1749999999999836,10,0,2,10,90,true,4.5,0,14,2,1,0,1,2,1,0,1,0.11666666666666667,0,0,0.8,1.2800000000000002,
5032,0.5,adaptive-cluster,0.1,50,8,5,37,Clumped-Poisson,10,2,One shore only,1.0549999999999828,10,0,2,10,90,true,4.5,0,25,6,0,1,5,6,0,1,5,0.20833333333333334,0,0,0.48,0.46079999999999993,
5044,0.5,adaptive-cluster,0.1,50,7,11,32,Clumped-Poisson,10,2,One shore only,1.1349999999999838,10,0,2,10,90,true,4.5,0,14,1,0,0,1,1,0,0,1,0.11666666666666667,0,0,0.4,0.3200000000000001,
5045,0.5,adaptive-cluster,0.1,50,3,8,39,Clumped-Poisson,10,2,One shore only,1.0949999999999809,10,0,2,10,90,true,4.5,0,10,0,0,0,0,0,0,0,0,0.08333333333333333,0,0,0,0,
5048,0.5,adaptive-cluster,0.1,50,2,10,38,Clumped-Poisson,10,2,One shore only,1.2149999999999812,10,0,2,10,90,true,4.5,0,10,0,0,0,0,0,0,0,0,0.08333333333333333,0,0,0,0,
5049,0.5,adaptive-cluster,0.1,50,7,6,37,Clumped-Poisson,10,2,One shore only,1.0149999999999804,10,0,2,10,90,true,4.5,0,10,0,0,0,0,0,0,0,0,0.08333333333333333,0,0,0,0,
5050,0.5,adaptive-cluster,0.1,50,4,8,38,Clumped-Poisson,10,2,One shore only,1.2149999999999832,10,0,2,10,90,true,4.5,0,10,0,0,0,0,0,0,0,0,0.08333333333333333,0,0,0,0,
5047,0.5,adaptive-cluster,0.1,50,0,9,41,Clumped-Poisson,10,2,One shore only,1.054999999999981,10,0,2,10,90,true,4.5,0,13,1,0,0,1,1,0,0,1,0.10833333333333334,0,0,0.4,0.32000000000000006,
5046,0.5,adaptive-cluster,0.1,50,7,14,29,Clumped-Poisson,10,2,One shore only,1.1349999999999831,10,0,2,10,90,true,4.5,0,10,0,0,0,0,0,0,0,0,0.08333333333333333,0,0,0,0,
5051,0.5,adaptive-cluster,0.1,50,6,7,37,Clumped-Poisson,10,2,One shore only,1.294999999999985,10,0,2,20,90,true,4.5,0,27,3,1,0,2,3,1,0,2,0.225,0,0,0.30000000000000004,0.13263157894736835,
5054,0.5,adaptive-cluster,0.1,50,3,6,41,Clumped-Poisson,10,2,One shore only,1.094999999999981,10,0,2,20,90,true,4.5,0,20,0,0,0,0,0,0,0,0,0.16666666666666666,0,0,0,0,
5057,0.5,adaptive-cluster,0.1,50,8,10,32,Clumped-Poisson,10,2,One shore only,1.094999999999984,10,0,2,20,90,true,4.5,0,20,0,0,0,0,0,0,0,0,0.16666666666666666,0,0,0,0,
5052,0.5,adaptive-cluster,0.1,50,5,9,36,Clumped-Poisson,10,2,One shore only,1.0549999999999855,10,0,2,20,90,true,4.5,0,24,1,0,1,0,1,0,1,0,0.2,0,0,0.2,0.058947368421052665,
5056,0.5,adaptive-cluster,0.1,50,3,8,39,Clumped-Poisson,10,2,One shore only,1.214999999999981,10,0,2,20,90,true,4.5,0,20,0,0,0,0,0,0,0,0,0.16666666666666666,0,0,0,0,
5058,0.5,adaptive-cluster,0.1,50,4,9,37,Clumped-Poisson,10,2,One shore only,1.1349999999999805,10,0,2,20,90,true,4.5,0,20,0,0,0,0,0,0,0,0,0.16666666666666666,0,0,0,0,
5053,0.5,adaptive-cluster,0.1,50,8,6,36,Clumped-Poisson,10,2,One shore only,1.0949999999999824,10,0,2,20,90,true,4.5,0,28,2,0,1,1,2,0,1,1,0.23333333333333334,0,0,0.4,0.15157894736842112,
5059,0.5,adaptive-cluster,0.1,50,3,11,36,Clumped-Poisson,10,2,One shore only,1.134999999999982,10,0,2,20,90,true,4.5,0,20,0,0,0,0,0,0,0,0,0.16666666666666666,0,0,0,0,
5055,0.5,adaptive-cluster,0.1,50,5,6,39,Clumped-Poisson,10,2,One shore only,1.3349999999999806,10,0,2,20,90,true,4.5,0,24,1,0,0,1,1,0,0,1,0.2,0,0,0.2,0.05894736842105266,
5064,0.5,adaptive-cluster,0.1,50,6,10,34,Clumped-Poisson,10,2,One shore only,1.0149999999999844,10,0,2,20,90,true,4.5,0,20,0,0,0,0,0,0,0,0,0.16666666666666666,0,0,0,0,
5061,0.5,adaptive-cluster,0.1,50,9,10,31,Clumped-Poisson,10,2,One shore only,1.1749999999999865,10,0,2,20,90,true,4.5,0,24,1,0,0,1,1,0,0,1,0.2,0,0,0.2,0.05894736842105266,
5062,0.5,adaptive-cluster,0.1,50,7,11,32,Clumped-Poisson,10,2,One shore only,1.0949999999999815,10,0,2,20,90,true,4.5,0,20,0,0,0,0,0,0,0,0,0.16666666666666666,0,0,0,0,
5060,0.5,adaptive-cluster,0.1,50,3,7,40,Clumped-Poisson,10,2,One shore only,1.2149999999999799,10,0,2,20,90,true,4.5,0,32,7,1,2,4,7,1,2,4,0.26666666666666666,0,0,0.6000000000000001,0.3621052631578949,
5065,0.5,adaptive-cluster,0.1,50,2,8,40,Clumped-Poisson,10,2,One shore only,1.3349999999999795,10,0,2,20,90,true,4.5,0,20,0,0,0,0,0,0,0,0,0.16666666666666666,0,0,0,0,
5069,0.5,adaptive-cluster,0.1,50,5,5,40,Clumped-Poisson,10,2,One shore only,1.0149999999999835,10,0,2,20,90,true,4.5,0,20,0,0,0,0,0,0,0,0,0.16666666666666666,0,0,0,0,
5067,0.5,adaptive-cluster,0.1,50,1,7,42,Clumped-Poisson,10,2,One shore only,1.1349999999999836,10,0,2,20,90,true,4.5,0,20,0,0,0,0,0,0,0,0,0.16666666666666666,0,0,0,0,
5068,0.5,adaptive-cluster,0.1,50,9,6,35,Clumped-Poisson,10,2,One shore only,0.974999999999984,10,0,2,20,90,true,4.5,0,20,0,0,0,0,0,0,0,0,0.16666666666666666,0,0,0,0,
5071,0.5,adaptive-cluster,0.1,50,6,7,37,Clumped-Poisson,10,2,One shore only,1.2549999999999855,10,0,2,20,90,true,4.5,0,20,0,0,0,0,0,0,0,0,0.16666666666666666,0,0,0,0,
5072,0.5,adaptive-cluster,0.1,50,1,6,43,Clumped-Poisson,10,2,One shore only,1.0549999999999824,10,0,2,20,90,true,4.5,0,20,0,0,0,0,0,0,0,0,0.16666666666666666,0,0,0,0,
5074,0.5,adaptive-cluster,0.1,50,5,6,39,Clumped-Poisson,10,2,One shore only,1.1749999999999823,10,0,2,20,90,true,4.5,0,20,0,0,0,0,0,0,0,0,0.16666666666666666,0,0,0,0,
5066,0.5,adaptive-cluster,0.1,50,2,4,44,Clumped-Poisson,10,2,One shore only,1.1749999999999798,10,0,2,20,90,true,4.5,0,38,8,0,2,6,8,0,2,6,0.31666666666666665,0,0,0.22857142857142856,0.0769924812030075,
5073,0.5,adaptive-cluster,0.1,50,7,5,38,Clumped-Poisson,10,2,One shore only,1.014999999999981,10,0,2,20,90,true,4.5,0,24,1,1,0,0,1,1,0,0,0.2,0,0,0.2,0.05894736842105266,
5070,0.5,adaptive-cluster,0.1,50,9,3,38,Clumped-Poisson,10,2,One shore only,1.0549999999999804,10,0,2,20,90,true,4.5,0,20,0,0,0,0,0,0,0,0,0.16666666666666666,0,0,0,0,
5063,0.5,adaptive-cluster,0.1,50,8,5,37,Clumped-Poisson,10,2,One shore only,1.094999999999987,10,0,2,20,90,true,4.5,0,24,2,2,0,0,2,2,0,0,0.2,0,0,0.4,0.23578947368421063,
5076,0.5,adaptive-cluster,0.1,50,7,6,37,Clumped-Poisson,10,2,One shore only,1.1349999999999811,10,0,2,20,90,true,4.5,0,20,0,0,0,0,0,0,0,0,0.16666666666666666,0,0,0,0,
5075,0.5,adaptive-cluster,0.1,50,4,10,36,Clumped-Poisson,10,2,One shore only,1.1749999999999816,10,0,2,20,90,true,4.5,0,20,0,0,0,0,0,0,0,0,0.16666666666666666,0,0,0,0,
5077,0.5,adaptive-cluster,0.1,50,5,4,41,Clumped-Poisson,10,2,One shore only,1.054999999999983,10,0,2,20,90,true,4.5,0,20,0,0,0,0,0,0,0,0,0.16666666666666666,0,0,0,0,
5078,0.5,adaptive-cluster,0.1,50,4,6,40,Clumped-Poisson,10,2,One shore only,1.25499999999998,10,0,2,20,90,true,4.5,0,20,0,0,0,0,0,0,0,0,0.16666666666666666,0,0,0,0,
5080,0.5,adaptive-cluster,0.1,50,8,10,32,Clumped-Poisson,10,2,One shore only,1.1349999999999834,10,0,2,20,90,true,4.5,0,24,1,1,0,0,1,1,0,0,0.2,0,0,0.2,0.05894736842105266,
5079,0.5,adaptive-cluster,0.1,50,5,6,39,Clumped-Poisson,10,2,One shore only,1.0549999999999848,10,0,2,20,90,true,4.5,0,24,1,0,0,1,1,0,0,1,0.2,0,0,0.2,0.05894736842105266,
5084,0.5,adaptive-cluster,0.1,50,5,6,39,Clumped-Poisson,10,2,One shore only,1.0549999999999848,10,0,2,20,90,true,4.5,0,20,0,0,0,0,0,0,0,0,0.16666666666666666,0,0,0,0,
5081,0.5,adaptive-cluster,0.1,50,2,10,38,Clumped-Poisson,10,2,One shore only,1.1749999999999834,10,0,2,20,90,true,4.5,0,31,4,0,0,4,4,0,0,4,0.25833333333333336,0,0,0.2,0.058947368421052665,
5082,0.5,adaptive-cluster,0.1,50,2,8,40,Clumped-Poisson,10,2,One shore only,1.094999999999981,10,0,2,20,90,true,4.5,0,28,2,0,0,2,2,0,0,2,0.23333333333333334,0,0,0.4,0.15157894736842112,
5083,0.5,adaptive-cluster,0.1,50,3,11,36,Clumped-Poisson,10,2,One shore only,1.174999999999981,10,0,2,20,90,true,4.5,0,28,2,0,1,1,2,0,1,1,0.23333333333333334,0,0,0.4,0.15157894736842112,
5086,0.5,adaptive-cluster,0.1,50,2,7,41,Clumped-Poisson,10,2,One shore only,1.2549999999999841,10,0,2,20,90,true,4.5,0,24,1,1,0,0,1,1,0,0,0.2,0,0,0.2,0.05894736842105266,
5087,0.5,adaptive-cluster,0.1,50,5,7,38,Clumped-Poisson,10,2,One shore only,1.0949999999999818,10,0,2,20,90,true,4.5,0,23,1,1,0,0,1,1,0,0,0.19166666666666668,0,0,0.2,0.05894736842105266,
5088,0.5,adaptive-cluster,0.1,50,7,6,37,Clumped-Poisson,10,2,One shore only,1.134999999999982,10,0,2,20,90,true,4.5,0,20,0,0,0,0,0,0,0,0,0.16666666666666666,0,0,0,0,
5093,0.5,adaptive-cluster,0.1,50,6,8,36,Clumped-Poisson,10,2,One shore only,1.09499999999998,10,0,2,20,90,true,4.5,0,20,0,0,0,0,0,0,0,0,0.16666666666666666,0,0,0,0,
5091,0.5,adaptive-cluster,0.1,50,3,8,39,Clumped-Poisson,10,2,One shore only,1.0549999999999822,10,0,2,20,90,true,4.5,0,31,4,0,1,3,4,0,1,3,0.25833333333333336,0,0,0.2,0.05894736842105266,
5085,0.5,adaptive-cluster,0.1,50,6,5,39,Clumped-Poisson,10,2,One shore only,1.214999999999981,10,0,2,20,90,true,4.5,0,23,1,0,0,1,1,0,0,1,0.19166666666666668,0,0,0.2,0.05894736842105266,
5090,0.5,adaptive-cluster,0.1,50,8,4,38,Clumped-Poisson,10,2,One shore only,1.1749999999999856,10,0,2,20,90,true,4.5,0,20,0,0,0,0,0,0,0,0,0.16666666666666666,0,0,0,0,
5092,0.5,adaptive-cluster,0.1,50,5,9,36,Clumped-Poisson,10,2,One shore only,1.174999999999982,10,0,2,20,90,true,4.5,0,24,1,0,0,1,1,0,0,1,0.2,0,0,0.2,0.05894736842105266,
5089,0.5,adaptive-cluster,0.1,50,6,11,33,Clumped-Poisson,10,2,One shore only,1.0149999999999813,10,0,2,20,90,true,4.5,0,23,1,0,0,1,1,0,0,1,0.19166666666666668,0,0,0.2,0.05894736842105266,
5094,0.5,adaptive-cluster,0.1,50,5,6,39,Clumped-Poisson,10,2,One shore only,1.0949999999999822,10,0,2,20,90,true,4.5,0,20,0,0,0,0,0,0,0,0,0.16666666666666666,0,0,0,0,
5095,0.5,adaptive-cluster,0.1,50,9,8,33,Clumped-Poisson,10,2,One shore only,1.0549999999999808,10,0,2,20,90,true,4.5,0,24,1,0,0,1,1,0,0,1,0.2,0,0,0.2,0.05894736842105266,
5096,0.5,adaptive-cluster,0.1,50,7,7,36,Clumped-Poisson,10,2,One shore only,1.0949999999999804,10,0,2,20,90,true,4.5,0,20,0,0,0,0,0,0,0,0,0.16666666666666666,0,0,0,0,
5100,0.5,adaptive-cluster,0.1,50,5,6,39,Clumped-Poisson,10,2,One shore only,1.09499999999998,10,0,2,20,90,true,4.5,0,20,0,0,0,0,0,0,0,0,0.16666666666666666,0,0,0,0,
5099,0.5,adaptive-cluster,0.1,50,5,5,40,Clumped-Poisson,10,2,One shore only,1.0549999999999822,10,0,2,20,90,true,4.5,0,20,0,0,0,0,0,0,0,0,0.16666666666666666,0,0,0,0,
5101,0.5,adaptive-cluster,0.1,50,3,8,39,Clumped-Poisson,10,2,One shore only,1.094999999999983,10,0,4,10,90,true,4.5,0,10,0,0,0,0,0,0,0,0,0.08333333333333333,0,0,0,0,
5098,0.5,adaptive-cluster,0.1,50,11,6,33,Clumped-Poisson,10,2,One shore only,1.0949999999999829,10,0,2,20,90,true,4.5,0,31,3,1,1,1,3,1,1,1,0.25833333333333336,0,0,0.4,0.15157894736842112,
5097,0.5,adaptive-cluster,0.1,50,7,6,37,Clumped-Poisson,10,2,One shore only,1.17499999999998,10,0,2,20,90,true,4.5,0,27,2,1,0,1,2,1,0,1,0.225,0,0,0.2,0.058947368421052665,
5104,0.5,adaptive-cluster,0.1,50,6,9,35,Clumped-Poisson,10,2,One shore only,1.294999999999985,10,0,4,10,90,true,4.5,0,10,0,0,0,0,0,0,0,0,0.08333333333333333,0,0,0,0,
5102,0.5,adaptive-cluster,0.1,50,6,10,34,Clumped-Poisson,10,2,One shore only,1.1749999999999858,10,0,4,10,90,true,4.5,0,14,1,0,0,1,1,0,0,1,0.11666666666666667,0,0,0.4,0.3200000000000001,
5103,0.5,adaptive-cluster,0.1,50,7,13,30,Clumped-Poisson,10,2,One shore only,1.0149999999999808,10,0,4,10,90,true,4.5,0,10,0,0,0,0,0,0,0,0,0.08333333333333333,0,0,0,0,
5107,0.5,adaptive-cluster,0.1,50,9,4,37,Clumped-Poisson,10,2,One shore only,1.1749999999999832,10,0,4,10,90,true,4.5,0,10,0,0,0,0,0,0,0,0,0.08333333333333333,0,0,0,0,
5105,0.5,adaptive-cluster,0.1,50,5,12,33,Clumped-Poisson,10,2,One shore only,1.2549999999999844,10,0,4,10,90,true,4.5,0,14,2,0,1,1,2,0,1,1,0.11666666666666667,0,0,0.8,1.2800000000000002,
5108,0.5,adaptive-cluster,0.1,50,4,6,40,Clumped-Poisson,10,2,One shore only,1.0549999999999804,10,0,4,10,90,true,4.5,0,10,0,0,0,0,0,0,0,0,0.08333333333333333,0,0,0,0,
5110,0.5,adaptive-cluster,0.1,50,2,6,42,Clumped-Poisson,10,2,One shore only,1.254999999999981,10,0,4,10,90,true,4.5,0,10,0,0,0,0,0,0,0,0,0.08333333333333333,0,0,0,0,
5106,0.5,adaptive-cluster,0.1,50,3,10,37,Clumped-Poisson,10,2,One shore only,1.214999999999982,10,0,4,10,90,true,4.5,0,10,0,0,0,0,0,0,0,0,0.08333333333333333,0,0,0,0,
5111,0.5,adaptive-cluster,0.1,50,2,9,39,Clumped-Poisson,10,2,One shore only,1.0549999999999826,10,0,4,10,90,true,4.5,0,10,0,0,0,0,0,0,0,0,0.08333333333333333,0,0,0,0,
5112,0.5,adaptive-cluster,0.1,50,7,7,36,Clumped-Poisson,10,2,One shore only,1.214999999999979,10,0,4,10,90,true,4.5,0,10,0,0,0,0,0,0,0,0,0.08333333333333333,0,0,0,0,
5109,0.5,adaptive-cluster,0.1,50,8,6,36,Clumped-Poisson,10,2,One shore only,1.1349999999999834,10,0,4,10,90,true,4.5,0,10,0,0,0,0,0,0,0,0,0.08333333333333333,0,0,0,0,
5113,0.5,adaptive-cluster,0.1,50,8,6,36,Clumped-Poisson,10,2,One shore only,1.0949999999999807,10,0,4,10,90,true,4.5,0,10,0,0,0,0,0,0,0,0,0.08333333333333333,0,0,0,0,
5114,0.5,adaptive-cluster,0.1,50,6,6,38,Clumped-Poisson,10,2,One shore only,1.254999999999982,10,0,4,10,90,true,4.5,0,10,0,0,0,0,0,0,0,0,0.08333333333333333,0,0,0,0,
5118,0.5,adaptive-cluster,0.1,50,5,5,40,Clumped-Poisson,10,2,One shore only,1.0549999999999842,10,0,4,10,90,true,4.5,0,10,0,0,0,0,0,0,0,0,0.08333333333333333,0,0,0,0,
5115,0.5,adaptive-cluster,0.1,50,8,9,33,Clumped-Poisson,10,2,One shore only,0.974999999999982,10,0,4,10,90,true,4.5,0,10,0,0,0,0,0,0,0,0,0.08333333333333333,0,0,0,0,
5116,0.5,adaptive-cluster,0.1,50,4,9,37,Clumped-Poisson,10,2,One shore only,1.134999999999983,10,0,4,10,90,true,4.5,0,10,0,0,0,0,0,0,0,0,0.08333333333333333,0,0,0,0,
5117,0.5,adaptive-cluster,0.1,50,6,6,38,Clumped-Poisson,10,2,One shore only,1.2149999999999823,10,0,4,10,90,true,4.5,0,10,0,0,0,0,0,0,0,0,0.08333333333333333,0,0,0,0,
5119,0.5,adaptive-cluster,0.1,50,4,5,41,Clumped-Poisson,10,2,One shore only,1.1349999999999856,10,0,4,10,90,true,4.5,0,14,1,0,0,1,1,0,0,1,0.11666666666666667,0,0,0.4,0.3200000000000001,
5120,0.5,adaptive-cluster,0.1,50,2,7,41,Clumped-Poisson,10,2,One shore only,1.1349999999999831,10,0,4,10,90,true,4.5,0,10,0,0,0,0,0,0,0,0,0.08333333333333333,0,0,0,0,
5121,0.5,adaptive-cluster,0.1,50,5,5,40,Clumped-Poisson,10,2,One shore only,1.0949999999999844,10,0,4,10,90,true,4.5,0,10,0,0,0,0,0,0,0,0,0.08333333333333333,0,0,0,0,
5123,0.5,adaptive-cluster,0.1,50,3,9,38,Clumped-Poisson,10,2,One shore only,1.0149999999999826,10,0,4,10,90,true,4.5,0,10,0,0,0,0,0,0,0,0,0.08333333333333333,0,0,0,0,
5125,0.5,adaptive-cluster,0.1,50,2,7,41,Clumped-Poisson,10,2,One shore only,1.0149999999999861,10,0,4,10,90,true,4.5,0,10,0,0,0,0,0,0,0,0,0.08333333333333333,0,0,0,0,
5122,0.5,adaptive-cluster,0.1,50,4,8,38,Clumped-Poisson,10,2,One shore only,1.054999999999983,10,0,4,10,90,true,4.5,0,10,0,0,0,0,0,0,0,0,0.08333333333333333,0,0,0,0,
5126,0.5,adaptive-cluster,0.1,50,2,8,40,Clumped-Poisson,10,2,One shore only,1.0549999999999842,10,0,4,10,90,true,4.5,0,10,0,0,0,0,0,0,0,0,0.08333333333333333,0,0,0,0,
5127,0.5,adaptive-cluster,0.1,50,7,6,37,Clumped-Poisson,10,2,One shore only,1.1349999999999822,10,0,4,10,90,true,4.5,0,10,0,0,0,0,0,0,0,0,0.08333333333333333,0,0,0,0,
5124,0.5,adaptive-cluster,0.1,50,7,7,36,Clumped-Poisson,10,2,One shore only,1.1349999999999805,10,0,4,10,90,true,4.5,0,10,0,0,0,0,0,0,0,0,0.08333333333333333,0,0,0,0,
5131,0.5,adaptive-cluster,0.1,50,6,6,38,Clumped-Poisson,10,2,One shore only,1.1349999999999827,10,0,4,10,90,true,4.5,0,10,0,0,0,0,0,0,0,0,0.08333333333333333,0,0,0,0,
5128,0.5,adaptive-cluster,0.1,50,8,6,36,Clumped-Poisson,10,2,One shore only,1.1749999999999816,10,0,4,10,90,true,4.5,0,17,3,0,1,2,3,0,1,2,0.14166666666666666,0,0,0.6000000000000001,0.7200000000000003,
5132,0.5,adaptive-cluster,0.1,50,7,4,39,Clumped-Poisson,10,2,One shore only,1.0549999999999853,10,0,4,10,90,true,4.5,0,10,0,0,0,0,0,0,0,0,0.08333333333333333,0,0,0,0,
5135,0.5,adaptive-cluster,0.1,50,2,7,41,Clumped-Poisson,10,2,One shore only,1.2949999999999828,10,0,4,10,90,true,4.5,0,10,0,0,0,0,0,0,0,0,0.08333333333333333,0,0,0,0,
5133,0.5,adaptive-cluster,0.1,50,8,6,36,Clumped-Poisson,10,2,One shore only,1.0949999999999827,10,0,4,10,90,true,4.5,0,10,0,0,0,0,0,0,0,0,0.08333333333333333,0,0,0,0,
5136,0.5,adaptive-cluster,0.1,50,6,6,38,Clumped-Poisson,10,2,One shore only,1.2149999999999823,10,0,4,10,90,true,4.5,0,10,0,0,0,0,0,0,0,0,0.08333333333333333,0,0,0,0,
5130,0.5,adaptive-cluster,0.1,50,3,6,41,Clumped-Poisson,10,2,One shore only,1.0549999999999855,10,0,4,10,90,true,4.5,0,17,2,0,1,1,2,0,1,1,0.14166666666666666,0,0,0.4,0.3200000000000001,
5134,0.5,adaptive-cluster,0.1,50,5,7,38,Clumped-Poisson,10,2,One shore only,1.014999999999981,10,0,4,10,90,true,4.5,0,10,0,0,0,0,0,0,0,0,0.08333333333333333,0,0,0,0,
5129,0.5,adaptive-cluster,0.1,50,0,5,45,Clumped-Poisson,10,2,One shore only,1.174999999999981,10,0,4,10,90,true,4.5,0,10,0,0,0,0,0,0,0,0,0.08333333333333333,0,0,0,0,
5140,0.5,adaptive-cluster,0.1,50,4,6,40,Clumped-Poisson,10,2,One shore only,1.014999999999981,10,0,4,10,90,true,4.5,0,10,0,0,0,0,0,0,0,0,0.08333333333333333,0,0,0,0,
5141,0.5,adaptive-cluster,0.1,50,7,5,38,Clumped-Poisson,10,2,One shore only,1.0949999999999835,10,0,4,10,90,true,4.5,0,10,0,0,0,0,0,0,0,0,0.08333333333333333,0,0,0,0,
5138,0.5,adaptive-cluster,0.1,50,3,8,39,Clumped-Poisson,10,2,One shore only,1.0549999999999822,10,0,4,10,90,true,4.5,0,10,0,0,0,0,0,0,0,0,0.08333333333333333,0,0,0,0,
5137,0.5,adaptive-cluster,0.1,50,6,4,40,Clumped-Poisson,10,2,One shore only,1.0949999999999815,10,0,4,10,90,true,4.5,0,14,1,0,0,1,1,0,0,1,0.11666666666666667,0,0,0.4,0.3200000000000001,
5143,0.5,adaptive-cluster,0.1,50,4,10,36,Clumped-Poisson,10,2,One shore only,1.054999999999981,10,0,4,10,90,true,4.5,0,10,0,0,0,0,0,0,0,0,0.08333333333333333,0,0,0,0,
5142,0.5,adaptive-cluster,0.1,50,4,2,44,Clumped-Poisson,10,2,One shore only,1.3749999999999862,10,0,4,10,90,true,4.5,0,14,1,0,0,1,1,0,0,1,0.11666666666666667,0,0,0.4,0.3200000000000001,
5139,0.5,adaptive-cluster,0.1,50,3,8,39,Clumped-Poisson,10,2,One shore only,1.094999999999984,10,0,4,10,90,true,4.5,0,14,1,0,0,1,1,0,0,1,0.11666666666666667,0,0,0.4,0.32000000000000006,
5144,0.5,adaptive-cluster,0.1,50,4,9,37,Clumped-Poisson,10,2,One shore only,1.054999999999985,10,0,4,10,90,true,4.5,0,10,0,0,0,0,0,0,0,0,0.08333333333333333,0,0,0,0,
5145,0.5,adaptive-cluster,0.1,50,3,7,40,Clumped-Poisson,10,2,One shore only,1.2149999999999792,10,0,4,10,90,true,4.5,0,10,0,0,0,0,0,0,0,0,0.08333333333333333,0,0,0,0,
5146,0.5,adaptive-cluster,0.1,50,4,6,40,Clumped-Poisson,10,2,One shore only,1.1749999999999856,10,0,4,10,90,true,4.5,0,10,0,0,0,0,0,0,0,0,0.08333333333333333,0,0,0,0,
5147,0.5,adaptive-cluster,0.1,50,0,6,44,Clumped-Poisson,10,2,One shore only,1.0949999999999838,10,0,4,10,90,true,4.5,0,10,0,0,0,0,0,0,0,0,0.08333333333333333,0,0,0,0,
5148,0.5,adaptive-cluster,0.1,50,5,5,40,Clumped-Poisson,10,2,One shore only,1.0549999999999826,10,0,4,10,90,true,4.5,0,10,0,0,0,0,0,0,0,0,0.08333333333333333,0,0,0,0,
5149,0.5,adaptive-cluster,0.1,50,2,4,44,Clumped-Poisson,10,2,One shore only,1.0949999999999842,10,0,4,10,90,true,4.5,0,10,0,0,0,0,0,0,0,0,0.08333333333333333,0,0,0,0,
5153,0.5,adaptive-cluster,0.1,50,6,7,37,Clumped-Poisson,10,2,One shore only,1.014999999999982,10,0,4,20,90,true,4.5,0,20,0,0,0,0,0,0,0,0,0.16666666666666666,0,0,0,0,
5157,0.5,adaptive-cluster,0.1,50,3,6,41,Clumped-Poisson,10,2,One shore only,1.0949999999999838,10,0,4,20,90,true,4.5,0,20,0,0,0,0,0,0,0,0,0.16666666666666666,0,0,0,0,
5155,0.5,adaptive-cluster,0.1,50,4,12,34,Clumped-Poisson,10,2,One shore only,1.1349999999999816,10,0,4,20,90,true,4.5,0,20,0,0,0,0,0,0,0,0,0.16666666666666666,0,0,0,0,
5151,0.5,adaptive-cluster,0.1,50,6,6,38,Clumped-Poisson,10,2,One shore only,1.0949999999999824,10,0,4,20,90,true,4.5,0,27,3,0,0,3,3,0,0,3,0.225,0,0,0.2,0.05894736842105266,
5154,0.5,adaptive-cluster,0.1,50,7,3,40,Clumped-Poisson,10,2,One shore only,1.0149999999999815,10,0,4,20,90,true,4.5,0,23,1,0,0,1,1,0,0,1,0.19166666666666668,0,0,0.2,0.05894736842105266,
5150,0.5,adaptive-cluster,0.1,50,3,6,41,Clumped-Poisson,10,2,One shore only,1.17499999999998,10,0,4,10,90,true,4.5,0,21,5,0,0,5,5,0,0,5,0.175,0,0,0.5,0.5,
5152,0.5,adaptive-cluster,0.1,50,10,9,31,Clumped-Poisson,10,2,One shore only,1.0149999999999837,10,0,4,20,90,true,4.5,0,27,2,1,0,1,2,1,0,1,0.225,0,0,0.2,0.05894736842105266,
5160,0.5,adaptive-cluster,0.1,50,4,7,39,Clumped-Poisson,10,2,One shore only,1.0149999999999844,10,0,4,20,90,true,4.5,0,20,0,0,0,0,0,0,0,0,0.16666666666666666,0,0,0,0,
5159,0.5,adaptive-cluster,0.1,50,4,12,34,Clumped-Poisson,10,2,One shore only,1.054999999999983,10,0,4,20,90,true,4.5,0,24,1,0,0,1,1,0,0,1,0.2,0,0,0.2,0.05894736842105266,
